0 1 2
169 109 34

177 281 2

392 26 35

154 282 77

274 236 38

208 159 54

386 309 82

296 177 4

115 170 70

210 108 16

267 260 60

35 127 39

34 128 72

330 361 2

48 275 79

229 160 20

254 124 38

169 372 97

76 249 30

198 246 31

127 162 56

33 293 32

324 282 27

205 240 69

150 252 13

202 254 76

231 9 18

38 212 67

219 199 31

192 398 53

150 311 35

205 353 61

318 175 95

155 361 98

94 21 60

101 386 87

258 376 74

299 277 68

316 36 52

212 198 3

392 324 15

3 250 46

99 177 29

156 144 5

361 338 63

328 394 89

319 98 88

185 1 78

369 105 75

177 202 10

251 197 60

76 322 56

202 98 75

82 101 1

49 84 81

242 324 75

110 355 14

186 153 51

323 77 42

269 293 19

253 61 42

206 59 77

353 24 57

261 317 93

136 130 39

309 395 17

68 306 70

268 294 88

319 241 99

150 121 24

120 140 74

117 303 74

257 6 89

238 39 91

39 220 82

278 22 69

278 247 28

153 295 70

379 106 19

69 396 91

65 235 50

215 205 96

283 127 4

102 14 63

343 216 68

377 258 76

113 314 72

196 190 84

165 327 32

196 53 14

148 8 79

129 28 16

152 101 11

173 389 36

151 296 6

124 35 24

228 63 88

372 357 63

25 146 100

395 268 78

67 239 23

204 12 39

249 332 12

162 324 71

42 342 32

27 230 17

323 292 20

97 236 24

174 253 12

141 137 22

237 280 39

264 362 5

274 141 54

25 91 69

251 230 84

141 185 40

236 132 71

77 40 42

130 217 90

353 372 44

266 364 26

395 134 24

345 384 33

227 351 3

75 6 84

275 269 28

396 391 29

171 269 64

389 174 19

63 5 15

82 238 87

220 246 87

108 396 56

212 71 2

76 250 31

26 132 15

10 361 28

35 379 72

170 212 75

198 175 69

97 288 71

64 137 65

53 87 52

151 226 64

27 42 12

295 167 1

207 309 56

337 381 22

117 152 40

195 299 15

164 63 12

96 281 79

156 23 70

162 87 70

342 366 30

98 388 65

168 310 72

129 7 69

176 1 5

362 323 39

352 13 20

118 129 98

398 154 2

263 25 81

123 103 12

161 221 26

80 268 43

394 106 64

268 28 73

361 326 54

345 369 82

194 119 4

225 295 58

8 123 28

274 20 76

262 122 56

372 235 68

23 317 35

115 283 12

46 256 50

80 325 10

288 62 91

73 80 20

167 374 72

160 390 87

378 18 7

120 300 82

174 380 100

352 268 7

333 294 8

202 76 19

329 294 74

2 272 44

249 397 5

108 325 76

132 56 100

257 277 32

359 232 37

344 230 57

12 213 59

157 54 61

327 265 82

97 305 86

116 117 45

87 362 98

164 163 24

177 292 3

298 338 17

55 18 74

228 207 49

229 340 11

100 322 8

266 1 22

60 312 40

213 148 83

332 132 84

347 198 90

25 342 46

72 353 12

321 1 45

295 347 88

311 184 31

253 43 79

163 64 72

34 140 67

378 134 28

266 183 80

219 196 100

180 317 64

268 299 94

95 186 46

279 147 16

14 266 97

260 297 19

183 202 58

179 257 98

180 151 78

353 201 50

269 232 50

19 335 50

315 343 29

74 332 18

344 114 2

84 244 77

164 322 8

33 367 82

313 302 99

45 172 90

101 255 46

14 324 35

372 288 46

298 198 81

205 160 79

189 353 30

215 321 86

145 308 83

361 64 91

25 172 8

373 395 83

154 117 9

117 109 27

96 134 93

101 259 24

366 24 48

49 344 68

207 22 80

109 159 44

247 357 6

374 212 39

174 235 66

233 311 71

203 196 9

103 238 15

229 329 13

371 107 53

198 139 45

314 378 47

94 143 91

2 236 51

344 216 3

94 105 47

51 267 30

238 371 36

53 141 4

290 377 57

19 26 53

250 240 92

76 114 91

358 322 18

212 176 31

103 305 55

44 333 30

186 74 48

7 298 11

191 398 72

80 240 93

256 106 21

107 48 64

348 13 54

150 107 96

257 117 20

21 175 9

182 210 85

97 384 60

342 279 2

18 83 56

362 254 37

25 391 51

183 14 98

307 216 81

16 386 22

245 387 68

186 150 41

247 137 93

393 8 96

197 111 34

127 393 17

81 360 75

246 281 52

274 148 93

10 316 73

277 52 61

303 160 2

212 24 26

327 197 71

229 365 20

63 58 60

107 386 90

76 327 40

88 278 84

122 376 99

19 152 89

196 140 42

348 391 27

117 160 4

360 274 14

386 198 57

2 134 37

194 224 54

138 133 7

287 187 91

316 59 7

395 14 48

318 34 81

342 362 100

338 172 7

56 269 23

87 273 39

250 304 56

87 38 53

211 277 16

260 252 56

319 30 36

78 342 87

143 227 13

254 318 74

26 252 9

219 75 57

398 389 94

332 131 6

316 1 83

354 81 23

313 374 41

71 288 22

108 176 94

8 39 35

55 84 64

84 236 67

39 261 5

225 156 6

200 282 57

333 283 66

205 0 95

228 81 72

84 277 100

172 320 74

61 85 51

79 269 3

17 182 20

90 380 45

284 93 93

340 8 22

188 107 25

166 194 16

254 333 98

166 190 66

361 216 34

24 2 15

355 9 37

261 349 55

313 182 75

284 344 20

215 334 67

150 71 63

47 163 71

91 54 43

169 297 38

141 136 31

79 380 64

191 123 95

280 205 58

217 269 45

263 281 68

21 305 16

14 19 39

350 71 13

201 267 60

18 104 39

380 266 17

364 202 100

301 168 37

3 70 96

336 42 1

94 398 62

77 221 91

149 88 55

303 176 5

66 81 36

293 255 78

243 341 77

49 398 1

342 180 37

348 394 24

44 265 46

142 90 51

261 320 2

209 118 6

65 38 83

375 289 88

314 169 42

284 319 1

259 39 84

88 55 74

115 234 60

299 38 47

294 359 6

162 12 73

66 194 92

165 325 69

57 369 32

46 2 56

29 235 26

62 263 15

3 313 79

65 140 50

217 359 7

0 142 90

182 152 48

45 300 90

190 331 22

33 3 59

191 280 68

181 32 74

69 169 92

336 66 13

293 212 76

220 324 87

297 379 16

317 299 29

44 55 88

95 312 80

330 178 31

171 24 59

270 78 32

144 152 26

367 240 49

294 194 37

231 112 63

358 24 63

192 91 3

290 347 87

184 229 3

372 100 61

213 345 59

26 223 64

30 109 100

132 208 52

355 215 1

138 125 98

365 216 73

209 202 31

333 391 21

140 255 2

12 261 71

258 227 48

66 186 53

119 6 2

287 266 39

42 187 28

359 295 44

349 196 45

46 164 88

41 299 30

124 372 61

303 37 51

95 209 28

262 27 81

23 105 59

292 357 88

221 197 7

266 377 29

19 87 79

23 263 50

27 74 43

27 88 35

326 47 18

307 314 55

398 39 5

78 362 88

164 323 16

5 20 80

179 187 94

62 311 11

349 141 73

122 225 29

65 326 31

110 186 62

58 328 91

313 268 69

159 93 86

298 130 4

286 245 18

331 353 69

379 158 18

238 88 83

135 237 18

221 58 5

302 325 87

115 102 6

391 89 23

354 125 55

325 339 63

398 217 23

231 105 9

248 302 36

120 281 47

96 243 20

381 25 67

367 375 44

40 275 41

195 210 22

221 240 32

392 99 37

258 278 18

81 210 2

209 5 17

55 107 17

103 67 40

396 293 80

29 384 8

346 208 47

358 338 92

313 159 64

83 368 11

81 281 36

7 294 80

4 271 49

168 353 93

203 74 10

310 38 72

71 217 72

100 97 80

55 185 72

72 131 67

26 163 41

113 283 68

43 240 16

208 286 8

285 259 91

115 373 73

337 373 28

381 248 75

208 368 11

230 190 67

365 274 93

306 180 18

346 79 54

238 265 28

168 118 44

273 22 8

113 347 92

68 211 43

136 313 63

217 364 75

282 314 75

326 16 31

298 244 44

134 93 48

329 195 26

330 124 15

97 262 9

256 241 71

133 198 85

315 106 78

351 302 7

79 65 60

83 320 80

227 102 47

289 22 29

275 393 19

208 138 24

83 244 75

93 29 19

49 367 39

363 327 99

94 45 72

110 99 42

334 4 23

236 172 9

336 385 33

385 26 98

364 145 47

303 326 70

91 210 84

234 225 78

54 355 45

220 182 95

163 388 42

229 135 16

230 385 27

276 275 21

51 197 51

396 78 46

206 23 58

191 49 23

161 185 60

198 188 91

308 24 95

290 1 29

181 17 97

145 170 37

315 364 4

179 119 12

347 95 6

88 325 48

8 203 41

120 230 100

278 206 77

47 336 49

37 168 89

225 333 19

183 334 16

223 356 72

71 123 28

381 82 51

246 313 90

24 135 22

397 169 65

13 232 1

72 201 14

270 220 96

84 225 45

165 250 46

378 12 59

375 125 62

293 132 13

368 173 94

304 127 32

322 42 18

153 25 19

77 387 2

273 396 77

367 377 99

25 346 69

329 40 61

334 148 33

341 112 96

330 316 3

54 196 71

251 396 5

192 128 90

291 249 29

192 334 83

16 328 3

242 79 32

300 343 55

260 361 68

4 272 18

369 365 44

356 151 32

172 200 86

226 339 14

336 180 65

288 245 4

387 169 18

366 37 98

86 3 44

190 209 18

292 37 96

332 289 14

156 384 35

354 25 63

108 125 12

223 166 9

297 273 35

31 163 65

12 118 40

281 255 37

382 168 53

194 154 61

158 366 80

204 355 28

180 129 59

0 385 21

234 242 97

396 163 28

253 380 65

302 332 20

279 374 12

318 62 59

332 327 49

306 302 85

108 84 19

19 325 26

386 21 89

354 79 65

210 100 35

337 317 98

202 140 25

305 168 25

49 52 11

305 34 77

321 365 94

348 375 26

21 243 78

172 360 47

95 375 95

253 161 84

319 379 95

257 366 25

156 360 100

318 395 95

163 89 47

61 39 100

338 30 15

250 35 84

388 30 18

156 166 85

289 110 95

234 233 56

149 271 37

82 377 81

334 68 48

118 205 29

293 185 69

386 194 1

299 70 87

61 238 82

189 183 53

23 138 87

126 3 37

317 131 89

65 295 89

92 179 57

276 157 88

250 138 50

369 8 74

382 176 47

233 25 32

190 15 62

114 307 37

374 10 73

272 283 20

222 154 15

247 225 97

156 132 29

225 61 86

217 98 19

52 5 43

120 150 62

319 116 84

357 157 90

91 170 10

55 49 83

177 385 2

110 103 75

345 175 94

100 174 41

311 53 37

28 42 88

197 202 39

390 376 76

353 295 16

241 129 74

281 62 68

89 257 55

312 223 65

261 57 93

373 110 23

2 343 50

251 297 75

340 283 15

351 321 80

172 370 2

28 174 33

320 239 88

171 199 78

8 62 23

214 79 23

389 384 31

319 81 100

215 367 55

333 57 10

63 175 87

196 102 86

272 356 53

323 345 71

339 336 12

208 391 89

45 168 25

7 56 93

333 6 12

247 300 28

354 175 1

286 328 51

19 347 31

243 244 91

117 174 23

309 277 15

314 183 96

268 383 18

117 186 67

359 299 1

359 327 83

320 299 52

383 182 90

371 113 64

49 71 11

397 166 89

359 319 82

140 227 6

331 48 14

20 270 57

363 84 70

369 94 13

329 176 92

375 98 35

145 253 34

36 154 67

217 340 87

39 173 8

279 251 50

269 160 41

348 285 57

131 12 53

360 316 24

308 178 98

47 339 43

87 144 50

101 279 26

52 313 34

346 160 49

271 48 92

287 5 76

302 46 14

340 178 6

187 316 73

290 222 13

234 299 29

20 253 30

41 322 80

112 285 53

206 384 1

174 167 6

258 14 38

347 140 3

112 271 26

15 379 61

129 2 3

24 94 100

357 233 100

58 388 14

11 15 39

278 165 23

183 364 78

213 377 13

255 41 81

55 103 92

117 23 34

234 384 45

39 318 35

131 242 90

294 124 64

2 161 46

146 91 26

163 355 29

277 315 17

27 368 12

243 25 86

250 12 20

204 21 53

213 2 1

3 143 57

132 364 45

137 397 71

240 89 16

271 341 63

261 339 4

29 370 79

373 102 1

116 211 11

265 269 42

371 68 35

161 106 97

10 366 52

350 226 72

92 389 16

335 76 15

91 359 22

35 140 49

106 262 69

391 211 6

20 254 2

303 332 37

186 100 16

171 88 43

176 179 89

175 237 60

311 291 99

364 114 29

60 263 59

213 325 42

375 89 12

189 229 4

123 343 59

345 29 94

196 281 34

394 330 25

181 60 91

347 29 28

82 245 80

212 378 87

328 158 96

158 351 53

294 32 48

225 122 78

46 251 5

243 34 99

22 160 11

130 86 57

227 243 37

83 235 18

211 16 4

349 271 92

156 75 52

345 307 95

253 106 57

357 219 3

346 99 24

115 191 7

92 180 6

176 256 13

351 93 54

208 304 32

335 369 5

145 288 91

340 388 39

107 157 97

54 17 76

332 27 48

259 380 87

207 286 61

384 247 73

66 46 91

76 114 86

350 333 30

242 203 78

285 99 4

168 124 18

127 189 62

248 167 24

383 290 37

29 238 33

280 393 24

209 6 48

207 376 90

196 277 29

220 305 97

134 39 87

273 122 42

127 129 73

394 294 38

54 15 32

368 155 7

343 69 55

26 378 38

119 380 50

391 363 91

252 314 27

257 93 92

317 121 15

393 147 78

298 366 97

197 123 35

212 122 70

222 80 95

175 328 21

340 394 82

245 151 88

393 298 12

284 154 6

361 217 88

30 120 7

50 79 58

103 52 48

196 125 89

271 219 80

322 81 9

231 301 25

110 146 60

274 77 82

76 213 72

67 344 37

385 274 86

126 236 96

77 146 5

245 145 60

70 190 14

115 187 4

72 329 51

282 96 82

54 203 5

313 199 17

114 58 92

282 23 36

206 282 27

180 391 67

157 183 6

145 299 9

263 349 38

318 117 23

222 318 38

289 347 87

42 299 21

91 265 8

279 328 69

370 384 18

168 53 76

175 348 64

215 33 45

324 330 5

184 238 45

376 192 22

22 383 30

391 53 74

238 117 96

130 57 30

330 347 51

34 201 39

194 327 51

331 362 17

296 262 29

56 138 32

191 336 49

124 277 60

103 248 27

375 205 99

210 253 32

366 222 25

220 39 60

7 172 21

149 22 76

191 359 71

199 176 44

98 91 36

324 5 6

64 203 16

79 238 55

147 290 46

260 235 99

371 223 20

21 269 25

249 322 42

151 91 6

206 162 89

362 72 14

209 161 47

185 387 68

238 8 68

61 223 46

136 14 55

125 267 57

214 240 1

127 198 27

383 101 11

295 203 85

89 121 56

50 8 32

208 177 74

216 82 27

1 160 38

334 14 30

293 276 25

267 115 47

291 298 26

179 153 65

386 334 24

141 38 100

89 371 21

3 229 66

223 63 46

95 390 78

111 206 41

61 279 11

127 272 70

182 32 18

350 51 46

270 200 6

120 72 96

125 258 24

283 261 27

34 111 85

25 248 53

256 114 60

223 44 42

179 363 74

47 54 74

107 48 37

152 131 18

73 64 88

267 378 78

377 196 19

299 164 70

144 120 23

265 384 60

148 389 17

389 226 53

41 194 79

38 2 2

282 183 17

169 221 3

272 89 100

156 56 89

377 21 69

221 389 63

153 14 83

375 109 48

25 132 84

143 376 87

187 162 93

232 314 60

286 40 70

332 342 5

312 290 9

317 85 6

36 159 41

366 100 21

259 249 52

192 365 8

333 32 67

270 219 85

187 172 96

204 41 4

98 33 67

65 111 77

177 31 71

325 309 51

291 349 9

293 10 51

218 65 92

292 234 66

278 261 11

75 263 56

136 382 25

369 243 25

96 59 35

144 162 90

249 256 86

167 14 38

297 341 30

332 356 72

18 269 85

391 105 33

173 215 69

109 217 69

55 27 79

382 279 30

321 230 13

87 329 74

235 148 65

333 318 30

0 326 10

282 272 89

309 64 36

37 28 79

112 272 95

39 382 97

54 159 22

251 230 56

152 37 59

199 367 24

165 262 51

10 60 69

43 89 85

219 8 25

44 313 46

253 94 8

202 1 87

31 152 64

3 351 52

381 385 1

